case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp
case_47,Amend Request for Quotation Requester,Penn Osterwalder,2025-08-17 05:59:48.935471,2025-08-17 06:23:48.935471,2025-08-17 06:32:48.935471
case_29,Release Purchase Order,Nico Ojenbeer,2025-08-17 02:53:48.935471,2025-08-17 06:24:48.935471,2025-08-17 06:24:48.935471
case_16,Approve Purchase Order for payment,Francois de Perrier,2025-08-17 04:20:48.935471,2025-08-17 06:54:48.935471,2025-08-17 06:54:48.935471
case_47,Analyze Request for Quotation,Karel de Groot,2025-08-17 06:32:48.935471,2025-08-17 07:11:48.935471,2025-08-17 07:20:48.935471
case_47,Send Request for Quotation to Supplier,Karel de Groot,2025-08-17 07:20:48.935471,2025-08-17 07:43:48.935471,2025-08-17 08:08:48.935471
case_48,Create Request for Quotation Requester Manager,Francis Odell,2025-08-16 06:40:48.935471,2025-08-17 09:19:48.935471,2025-08-17 09:20:48.935471
case_15,Deliver Goods Services,Carmen Finacse,2025-08-15 07:22:48.935471,2025-08-17 09:22:48.935471,2025-08-18 14:09:48.935471
case_46,Create Quotation comparison Map,Karel de Groot,2025-08-16 06:56:48.935471,2025-08-17 09:30:48.935471,2025-08-17 14:18:48.935471
case_47,Create Quotation comparison Map,Karel de Groot,2025-08-17 08:08:48.935471,2025-08-17 09:56:48.935471,2025-08-17 12:33:48.935471
case_23,Pay invoice,Karalda Nimwada,2025-08-17 02:55:48.935471,2025-08-17 09:59:48.935471,2025-08-17 10:07:48.935471
case_28,Release Purchase Order,Penn Osterwalder,2025-08-17 05:28:48.935471,2025-08-17 10:00:48.935471,2025-08-17 10:00:48.935471
case_35,Deliver Goods Services,Carmen Finacse,2025-08-17 02:49:48.935471,2025-08-17 10:10:48.935471,2025-08-17 11:17:48.935471
case_49,Create Request for Quotation Requester Manager,Francis Odell,2025-08-17 04:34:48.935471,2025-08-17 12:39:48.935471,2025-08-17 12:41:48.935471
case_50,Create Purchase Requisition,Fjodor Kowalski,2025-08-17 12:48:48.935471,2025-08-17 12:48:48.935471,2025-08-17 13:48:48.935471
case_47,Analyze Quotation comparison Map,Fjodor Kowalski,2025-08-17 12:33:48.935471,2025-08-17 13:58:48.935471,2025-08-17 14:28:48.935471
case_46,Analyze Quotation comparison Map,Esmana Liubiata,2025-08-17 14:18:48.935471,2025-08-17 14:44:48.935471,2025-08-17 15:01:48.935471
case_35,Release Purchase Order,Esmana Liubiata,2025-08-17 11:17:48.935471,2025-08-17 15:25:48.935471,2025-08-17 15:25:48.935471
case_49,Analyze Request for Quotation,Karel de Groot,2025-08-17 12:41:48.935471,2025-08-17 15:50:48.935471,2025-08-17 17:19:48.935471
case_51,Create Purchase Requisition,Alberto Duport,2025-08-17 16:48:48.935471,2025-08-17 16:48:48.935471,2025-08-17 18:42:48.935471
case_46,Choose best option,Anne Olwada,2025-08-17 15:01:48.935471,2025-08-17 18:55:48.935471,2025-08-17 18:55:48.935471
case_49,Amend Request for Quotation Requester,Esmana Liubiata,2025-08-17 17:19:48.935471,2025-08-17 19:55:48.935471,2025-08-17 20:07:48.935471
case_14,Confirm Purchase Order,Sean Manney,2025-08-15 10:17:48.935471,2025-08-17 20:36:48.935471,2025-08-17 20:47:48.935471
case_50,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-17 13:48:48.935471,2025-08-17 21:03:48.935471,2025-08-17 21:06:48.935471
case_16,Send invoice,Karen Clarens,2025-08-17 06:54:48.935471,2025-08-17 23:11:48.935471,2025-08-17 23:11:48.935471
case_32,Release Purchase Order,Penn Osterwalder,2025-08-17 20:43:48.935471,2025-08-17 23:19:48.935471,2025-08-17 23:19:48.935471
case_35,Settle dispute with supplier Purchasing Agent,Karel de Groot,2025-08-17 15:25:48.935471,2025-08-17 23:48:48.935471,2025-08-18 08:14:48.935471
case_28,Approve Purchase Order for payment,Magdalena Predutta,2025-08-17 10:00:48.935471,2025-08-18 00:50:48.935471,2025-08-18 00:50:48.935471
case_51,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-17 18:42:48.935471,2025-08-18 00:58:48.935471,2025-08-18 00:59:48.935471
case_47,Choose best option,Miu Hanwan,2025-08-17 14:28:48.935471,2025-08-18 01:03:48.935471,2025-08-18 01:03:48.935471
case_32,Approve Purchase Order for payment,Magdalena Predutta,2025-08-17 23:19:48.935471,2025-08-18 02:26:48.935471,2025-08-18 02:26:48.935471
case_39,Release Purchase Order,Nico Ojenbeer,2025-08-17 23:13:48.935471,2025-08-18 02:29:48.935471,2025-08-18 02:29:48.935471
case_26,Create Purchase Order,Magdalena Predutta,2025-08-13 05:15:48.935471,2025-08-18 02:48:48.935471,2025-08-18 02:59:48.935471
case_48,Analyze Request for Quotation,Magdalena Predutta,2025-08-17 09:20:48.935471,2025-08-18 03:01:48.935471,2025-08-18 03:09:48.935471
case_39,Approve Purchase Order for payment,Magdalena Predutta,2025-08-18 02:29:48.935471,2025-08-18 03:15:48.935471,2025-08-18 03:15:48.935471
case_11,Send invoice,Kiu Kan,2025-08-15 16:34:48.935471,2025-08-18 03:44:48.935471,2025-08-18 03:44:48.935471
case_16,Release Supplier's Invoice,Karalda Nimwada,2025-08-17 23:11:48.935471,2025-08-18 03:58:48.935471,2025-08-18 04:02:48.935471
case_51,Analyze Request for Quotation,Magdalena Predutta,2025-08-18 00:59:48.935471,2025-08-18 04:06:48.935471,2025-08-18 04:07:48.935471
case_11,Release Supplier's Invoice,Pedro Alvares,2025-08-18 03:44:48.935471,2025-08-18 06:04:48.935471,2025-08-18 06:09:48.935471
case_51,Amend Request for Quotation Requester,Alberto Duport,2025-08-18 04:07:48.935471,2025-08-18 06:25:48.935471,2025-08-18 06:33:48.935471
case_48,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-18 03:09:48.935471,2025-08-18 07:17:48.935471,2025-08-18 07:47:48.935471
case_34,Settle conditions with supplier,Karel de Groot,2025-08-15 15:49:48.935471,2025-08-18 07:44:48.935471,2025-08-18 21:52:48.935471
case_24,Deliver Goods Services,Sean Manney,2025-08-13 10:19:48.935471,2025-08-18 08:16:48.935471,2025-08-19 21:56:48.935471
case_14,Deliver Goods Services,Esmeralda Clay,2025-08-17 20:47:48.935471,2025-08-18 08:38:48.935471,2025-08-18 23:10:48.935471
case_26,Confirm Purchase Order,Karen Clarens,2025-08-18 02:59:48.935471,2025-08-18 09:07:48.935471,2025-08-18 09:11:48.935471
case_11,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-18 06:09:48.935471,2025-08-18 12:01:48.935471,2025-08-18 12:01:48.935471
case_35,Release Purchase Order,Tesca Lobes,2025-08-18 08:14:48.935471,2025-08-18 12:23:48.935471,2025-08-18 12:23:48.935471
case_29,Settle dispute with supplier Purchasing Agent,Francois de Perrier,2025-08-17 06:24:48.935471,2025-08-18 12:56:48.935471,2025-08-18 22:14:48.935471
case_16,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-18 04:02:48.935471,2025-08-18 14:02:48.935471,2025-08-18 14:02:48.935471
case_51,Analyze Request for Quotation,Karel de Groot,2025-08-18 06:33:48.935471,2025-08-18 14:47:48.935471,2025-08-18 15:08:48.935471
case_11,Pay invoice,Pedro Alvares,2025-08-18 12:01:48.935471,2025-08-18 14:51:48.935471,2025-08-18 15:02:48.935471
case_16,Pay invoice,Pedro Alvares,2025-08-18 14:02:48.935471,2025-08-18 16:41:48.935471,2025-08-18 16:53:48.935471
case_35,Approve Purchase Order for payment,Magdalena Predutta,2025-08-18 12:23:48.935471,2025-08-18 17:49:48.935471,2025-08-18 17:49:48.935471
case_15,Release Purchase Order,Immanuel Karagianni,2025-08-18 14:09:48.935471,2025-08-18 19:22:48.935471,2025-08-18 19:22:48.935471
case_46,Settle conditions with supplier,Francois de Perrier,2025-08-17 18:55:48.935471,2025-08-18 19:49:48.935471,2025-08-19 00:02:48.935471
case_50,Analyze Request for Quotation,Francois de Perrier,2025-08-17 21:06:48.935471,2025-08-18 19:57:48.935471,2025-08-18 20:16:48.935471
case_47,Settle conditions with supplier,Karel de Groot,2025-08-18 01:03:48.935471,2025-08-18 20:01:48.935471,2025-08-19 02:52:48.935471
case_32,Send invoice,Kiu Kan,2025-08-18 02:26:48.935471,2025-08-18 21:00:48.935471,2025-08-18 21:00:48.935471
case_29,Release Purchase Order,Nico Ojenbeer,2025-08-18 22:14:48.935471,2025-08-18 22:38:48.935471,2025-08-18 22:38:48.935471
case_34,Create Purchase Order,Karel de Groot,2025-08-18 21:52:48.935471,2025-08-18 22:53:48.935471,2025-08-18 23:01:48.935471
case_32,Release Supplier's Invoice,Karalda Nimwada,2025-08-18 21:00:48.935471,2025-08-18 23:51:48.935471,2025-08-18 23:54:48.935471
case_48,Create Quotation comparison Map,Francois de Perrier,2025-08-18 07:47:48.935471,2025-08-19 00:24:48.935471,2025-08-19 03:34:48.935471
case_46,Create Purchase Order,Karel de Groot,2025-08-19 00:02:48.935471,2025-08-19 00:41:48.935471,2025-08-19 00:52:48.935471
case_32,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-18 23:54:48.935471,2025-08-19 00:42:48.935471,2025-08-19 00:42:48.935471
case_38,Create Quotation comparison Map,Karel de Groot,2025-08-15 07:27:48.935471,2025-08-19 01:11:48.935471,2025-08-19 02:51:48.935471
case_32,Pay invoice,Pedro Alvares,2025-08-19 00:42:48.935471,2025-08-19 01:13:48.935471,2025-08-19 01:23:48.935471
case_26,Deliver Goods Services,Carmen Finacse,2025-08-18 09:11:48.935471,2025-08-19 01:16:48.935471,2025-08-19 02:23:48.935471
case_51,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-18 15:08:48.935471,2025-08-19 02:04:48.935471,2025-08-19 02:34:48.935471
case_14,Release Purchase Order,Esmana Liubiata,2025-08-18 23:10:48.935471,2025-08-19 02:06:48.935471,2025-08-19 02:06:48.935471
case_52,Create Purchase Requisition,Alberto Duport,2025-08-19 02:36:48.935471,2025-08-19 02:36:48.935471,2025-08-19 03:25:48.935471
case_26,Release Purchase Order,Penn Osterwalder,2025-08-19 02:23:48.935471,2025-08-19 02:43:48.935471,2025-08-19 02:43:48.935471
case_18,Deliver Goods Services,Kiu Kan,2025-08-13 19:55:48.935471,2025-08-19 03:02:48.935471,2025-08-20 11:47:48.935471
case_38,Analyze Quotation comparison Map,Fjodor Kowalski,2025-08-19 02:51:48.935471,2025-08-19 03:15:48.935471,2025-08-19 03:22:48.935471
case_41,Analyze Request for Quotation,Magdalena Predutta,2025-08-14 06:04:48.935471,2025-08-19 03:37:48.935471,2025-08-19 03:53:48.935471
case_22,Release Purchase Order,Tesca Lobes,2025-08-19 00:07:48.935471,2025-08-19 03:44:48.935471,2025-08-19 03:44:48.935471
case_38,Choose best option,Kim Passa,2025-08-19 03:22:48.935471,2025-08-19 04:40:48.935471,2025-08-19 04:40:48.935471
case_39,Send invoice,Kiu Kan,2025-08-18 03:15:48.935471,2025-08-19 05:19:48.935471,2025-08-19 05:19:48.935471
case_26,Approve Purchase Order for payment,Karel de Groot,2025-08-19 02:43:48.935471,2025-08-19 05:37:48.935471,2025-08-19 05:37:48.935471
case_48,Analyze Quotation comparison Map,Anne Olwada,2025-08-19 03:34:48.935471,2025-08-19 06:32:48.935471,2025-08-19 06:50:48.935471
case_14,Approve Purchase Order for payment,Karel de Groot,2025-08-19 02:06:48.935471,2025-08-19 07:27:48.935471,2025-08-19 07:27:48.935471
case_48,Choose best option,Tesca Lobes,2025-08-19 06:50:48.935471,2025-08-19 08:22:48.935471,2025-08-19 08:22:48.935471
case_34,Confirm Purchase Order,Carmen Finacse,2025-08-18 23:01:48.935471,2025-08-19 09:00:48.935471,2025-08-19 10:24:48.935471
case_39,Release Supplier's Invoice,Karalda Nimwada,2025-08-19 05:19:48.935471,2025-08-19 09:05:48.935471,2025-08-19 09:09:48.935471
case_38,Settle conditions with supplier,Francois de Perrier,2025-08-19 04:40:48.935471,2025-08-19 09:08:48.935471,2025-08-19 19:01:48.935471
case_29,Approve Purchase Order for payment,Francois de Perrier,2025-08-18 22:38:48.935471,2025-08-19 10:24:48.935471,2025-08-19 10:24:48.935471
case_39,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-19 09:09:48.935471,2025-08-19 10:51:48.935471,2025-08-19 10:51:48.935471
case_52,Analyze Purchase Requisition,Maris Freeman,2025-08-19 03:25:48.935471,2025-08-19 10:53:48.935471,2025-08-19 11:03:48.935471
case_53,Create Purchase Requisition,Immanuel Karagianni,2025-08-19 12:12:48.935471,2025-08-19 12:12:48.935471,2025-08-19 13:38:48.935471
case_39,Pay invoice,Karalda Nimwada,2025-08-19 10:51:48.935471,2025-08-19 12:51:48.935471,2025-08-19 13:03:48.935471
case_22,Approve Purchase Order for payment,Magdalena Predutta,2025-08-19 03:44:48.935471,2025-08-19 13:01:48.935471,2025-08-19 13:01:48.935471
case_41,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-19 03:53:48.935471,2025-08-19 14:34:48.935471,2025-08-19 14:49:48.935471
case_33,Settle conditions with supplier,Magdalena Predutta,2025-08-16 16:41:48.935471,2025-08-19 15:07:48.935471,2025-08-19 22:39:48.935471
case_12,Confirm Purchase Order,Sean Manney,2025-08-16 15:42:48.935471,2025-08-19 15:31:48.935471,2025-08-19 15:36:48.935471
case_19,Confirm Purchase Order,Karen Clarens,2025-08-16 20:45:48.935471,2025-08-19 15:32:48.935471,2025-08-19 15:56:48.935471
case_54,Create Purchase Requisition,Immanuel Karagianni,2025-08-19 16:33:48.935471,2025-08-19 16:33:48.935471,2025-08-19 17:04:48.935471
case_28,Send invoice,Sean Manney,2025-08-18 00:50:48.935471,2025-08-19 18:42:48.935471,2025-08-19 18:42:48.935471
case_28,Release Supplier's Invoice,Pedro Alvares,2025-08-19 18:42:48.935471,2025-08-19 18:43:48.935471,2025-08-19 18:46:48.935471
case_53,Create Request for Quotation Requester Manager,Francis Odell,2025-08-19 13:38:48.935471,2025-08-19 19:05:48.935471,2025-08-19 19:07:48.935471
case_54,Analyze Purchase Requisition,Francis Odell,2025-08-19 17:04:48.935471,2025-08-19 19:32:48.935471,2025-08-19 19:36:48.935471
case_54,Create Request for Quotation Requester Manager,Francis Odell,2025-08-19 19:36:48.935471,2025-08-19 19:39:48.935471,2025-08-19 19:39:48.935471
case_54,Analyze Request for Quotation,Karel de Groot,2025-08-19 19:39:48.935471,2025-08-19 20:18:48.935471,2025-08-19 20:53:48.935471
case_29,Send invoice,Karen Clarens,2025-08-19 10:24:48.935471,2025-08-19 21:21:48.935471,2025-08-19 21:21:48.935471
case_35,Send invoice,Carmen Finacse,2025-08-18 17:49:48.935471,2025-08-19 21:23:48.935471,2025-08-19 21:23:48.935471
case_26,Send invoice,Kiu Kan,2025-08-19 05:37:48.935471,2025-08-19 22:07:48.935471,2025-08-19 22:07:48.935471
case_49,Analyze Request for Quotation,Karel de Groot,2025-08-17 20:07:48.935471,2025-08-19 22:21:48.935471,2025-08-19 22:43:48.935471
case_22,Send invoice,Kiu Kan,2025-08-19 13:01:48.935471,2025-08-19 22:42:48.935471,2025-08-19 22:42:48.935471
case_25,Create Purchase Order,Magdalena Predutta,2025-08-13 23:45:48.935471,2025-08-19 23:01:48.935471,2025-08-19 23:07:48.935471
case_38,Create Purchase Order,Magdalena Predutta,2025-08-19 19:01:48.935471,2025-08-19 23:20:48.935471,2025-08-19 23:29:48.935471
case_28,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-19 18:46:48.935471,2025-08-19 23:50:48.935471,2025-08-19 23:50:48.935471
case_22,Release Supplier's Invoice,Karalda Nimwada,2025-08-19 22:42:48.935471,2025-08-20 00:45:48.935471,2025-08-20 00:50:48.935471
case_35,Release Supplier's Invoice,Karalda Nimwada,2025-08-19 21:23:48.935471,2025-08-20 01:07:48.935471,2025-08-20 01:10:48.935471
case_49,Amend Request for Quotation Requester,Kim Passa,2025-08-19 22:43:48.935471,2025-08-20 01:21:48.935471,2025-08-20 01:30:48.935471
case_26,Release Supplier's Invoice,Karalda Nimwada,2025-08-19 22:07:48.935471,2025-08-20 01:43:48.935471,2025-08-20 01:47:48.935471
case_28,Pay invoice,Pedro Alvares,2025-08-19 23:50:48.935471,2025-08-20 02:34:48.935471,2025-08-20 02:45:48.935471
case_35,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-20 01:10:48.935471,2025-08-20 02:50:48.935471,2025-08-20 02:50:48.935471
case_29,Release Supplier's Invoice,Karalda Nimwada,2025-08-19 21:21:48.935471,2025-08-20 02:51:48.935471,2025-08-20 02:56:48.935471
case_33,Create Purchase Order,Magdalena Predutta,2025-08-19 22:39:48.935471,2025-08-20 02:58:48.935471,2025-08-20 03:06:48.935471
case_51,Create Quotation comparison Map,Karel de Groot,2025-08-19 02:34:48.935471,2025-08-20 02:58:48.935471,2025-08-20 06:21:48.935471
case_47,Create Purchase Order,Karel de Groot,2025-08-19 02:52:48.935471,2025-08-20 03:16:48.935471,2025-08-20 03:25:48.935471
case_41,Create Quotation comparison Map,Karel de Groot,2025-08-19 14:49:48.935471,2025-08-20 03:53:48.935471,2025-08-20 06:29:48.935471
case_29,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-20 02:56:48.935471,2025-08-20 04:36:48.935471,2025-08-20 04:36:48.935471
case_22,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-20 00:50:48.935471,2025-08-20 04:47:48.935471,2025-08-20 04:47:48.935471
case_24,Release Purchase Order,Tesca Lobes,2025-08-19 21:56:48.935471,2025-08-20 05:39:48.935471,2025-08-20 05:39:48.935471
case_29,Pay invoice,Karalda Nimwada,2025-08-20 04:36:48.935471,2025-08-20 05:40:48.935471,2025-08-20 05:46:48.935471
case_35,Pay invoice,Karalda Nimwada,2025-08-20 02:50:48.935471,2025-08-20 06:00:48.935471,2025-08-20 06:08:48.935471
case_26,Settle dispute with supplier Financial Manager,Karalda Nimwada,2025-08-20 01:47:48.935471,2025-08-20 07:09:48.935471,2025-08-20 07:37:48.935471
case_22,Pay invoice,Pedro Alvares,2025-08-20 04:47:48.935471,2025-08-20 07:49:48.935471,2025-08-20 08:01:48.935471
case_26,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-08-20 07:37:48.935471,2025-08-20 08:16:48.935471,2025-08-20 08:16:48.935471
case_55,Create Purchase Requisition,Anne Olwada,2025-08-20 08:38:48.935471,2025-08-20 08:38:48.935471,2025-08-20 09:01:48.935471
case_56,Create Purchase Requisition,Nico Ojenbeer,2025-08-20 08:57:48.935471,2025-08-20 08:57:48.935471,2025-08-20 10:05:48.935471
case_51,Analyze Quotation comparison Map,Tesca Lobes,2025-08-20 06:21:48.935471,2025-08-20 09:18:48.935471,2025-08-20 09:37:48.935471
case_41,Analyze Quotation comparison Map,Fjodor Kowalski,2025-08-20 06:29:48.935471,2025-08-20 09:39:48.935471,2025-08-20 11:01:48.935471
case_49,Analyze Request for Quotation,Francois de Perrier,2025-08-20 01:30:48.935471,2025-08-20 09:47:48.935471,2025-08-20 10:17:48.935471
case_49,Amend Request for Quotation Requester,Alberto Duport,2025-08-20 10:17:48.935471,2025-08-20 10:40:48.935471,2025-08-20 10:43:48.935471
case_26,Pay invoice,Karalda Nimwada,2025-08-20 08:16:48.935471,2025-08-20 11:44:48.935471,2025-08-20 11:50:48.935471
case_55,Analyze Purchase Requisition,Francis Odell,2025-08-20 09:01:48.935471,2025-08-20 11:49:48.935471,2025-08-20 11:54:48.935471
case_41,Choose best option,Fjodor Kowalski,2025-08-20 11:01:48.935471,2025-08-20 12:26:48.935471,2025-08-20 12:26:48.935471
case_38,Confirm Purchase Order,Karen Clarens,2025-08-19 23:29:48.935471,2025-08-20 12:49:48.935471,2025-08-20 13:25:48.935471
case_18,Release Purchase Order,Tesca Lobes,2025-08-20 11:47:48.935471,2025-08-20 14:49:48.935471,2025-08-20 14:49:48.935471
case_57,Create Purchase Requisition,Christian Francois,2025-08-20 14:49:48.935471,2025-08-20 14:49:48.935471,2025-08-20 14:55:48.935471
case_51,Choose best option,Immanuel Karagianni,2025-08-20 09:37:48.935471,2025-08-20 14:56:48.935471,2025-08-20 14:56:48.935471
case_55,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-20 11:54:48.935471,2025-08-20 16:29:48.935471,2025-08-20 16:29:48.935471
case_55,Analyze Request for Quotation,Magdalena Predutta,2025-08-20 16:29:48.935471,2025-08-20 17:30:48.935471,2025-08-20 17:55:48.935471
case_18,Approve Purchase Order for payment,Francois de Perrier,2025-08-20 14:49:48.935471,2025-08-20 17:56:48.935471,2025-08-20 17:56:48.935471
case_53,Analyze Request for Quotation,Francois de Perrier,2025-08-19 19:07:48.935471,2025-08-20 18:05:48.935471,2025-08-20 18:31:48.935471
case_55,Amend Request for Quotation Requester,Nico Ojenbeer,2025-08-20 17:55:48.935471,2025-08-20 18:27:48.935471,2025-08-20 18:43:48.935471
case_53,Amend Request for Quotation Requester,Alberto Duport,2025-08-20 18:31:48.935471,2025-08-20 19:26:48.935471,2025-08-20 19:42:48.935471
case_24,Approve Purchase Order for payment,Francois de Perrier,2025-08-20 05:39:48.935471,2025-08-20 22:27:48.935471,2025-08-20 22:27:48.935471
